order_id,order_number,shipping_date,order_date,order_status,order_total,total_price,address_id,customer_id
1246,1246,2024-10-29,2024-11-12,cancelled,1,526000.0,1,3
1247,1247,2024-06-03,2024-09-27,completed,1,3788000.0,4,3
1248,1248,2024-08-17,2024-09-27,cancelled,1,993000.0,3,1
1249,1249,2024-01-20,2024-11-12,completed,1,808000.0,2,1
1250,1250,2024-07-15,2024-09-08,completed,1,1270000.0,2,2
1251,1251,2024-04-03,2024-06-02,cancelled,1,13297000.0,3,1
1252,1252,2024-03-10,2024-10-27,completed,1,4308000.0,4,3
1253,1253,2024-01-30,2024-07-02,completed,1,3152000.0,1,1
1254,1254,2024-01-20,2024-02-09,cancelled,1,3012000.0,2,2
1255,1255,2024-08-31,2024-10-13,completed,1,1891000.0,4,3
1256,1256,2024-02-24,2024-08-24,completed,1,1821000.0,2,1
1257,1257,2024-07-26,2024-08-24,completed,1,32800000.0,3,3
1258,1258,2024-09-03,2024-11-06,completed,1,6408000.0,2,1
1259,1259,2024-01-07,2024-11-05,completed,1,5892000.0,3,3
1260,1260,2024-02-19,2024-03-12,completed,1,1578000.0,1,3
1261,1261,2024-03-21,2024-08-27,completed,1,2246400.0,4,1
1262,1262,2024-08-23,2024-09-24,completed,1,49092000.0,3,3
1263,1263,2024-06-30,2024-07-16,completed,1,4872000.0,2,1
1264,1264,2024-04-20,2024-07-02,completed,1,650000.0,1,3
1265,1265,2024-08-03,2024-09-18,cancelled,1,1052000.0,3,2
1266,1266,2024-06-11,2024-06-16,completed,1,4035000.0,1,3
1267,1267,2024-07-23,2024-09-01,completed,1,2010600.0,2,1
1268,1268,2024-08-05,2024-08-26,completed,1,8391000.0,4,2
1269,1269,2024-01-17,2024-08-04,completed,1,9084000.0,4,3
1270,1270,2024-07-02,2024-09-30,completed,1,6189000.0,2,3
1271,1271,2024-04-20,2024-11-03,completed,1,5688000.0,4,1
1272,1272,2024-10-04,2024-10-29,completed,1,3260000.0,3,2
1273,1273,2024-05-07,2024-05-10,completed,1,1688000.0,4,2
1274,1274,2024-05-29,2024-10-25,completed,1,2988000.0,2,3
1275,1275,2024-05-23,2024-09-24,completed,1,3057000.0,3,3
1276,1276,2024-08-23,2024-10-17,cancelled,1,2005000.0,2,3
1277,1277,2024-05-21,2024-09-24,completed,1,3051000.0,2,2
1278,1278,2024-08-08,2024-09-20,completed,1,1910000.0,1,2
1279,1279,2024-02-24,2024-09-06,cancelled,1,891000.0,1,1
1280,1280,2024-10-04,2024-11-09,completed,1,546000.0,2,2
1281,1281,2024-02-22,2024-08-24,completed,1,1322000.0,1,2
1282,1282,2024-04-29,2024-07-02,completed,1,3052000.0,2,1
1283,1283,2024-08-18,2024-09-05,completed,1,2578000.0,1,2
1284,1284,2024-08-30,2024-11-13,cancelled,1,1069000.0,1,1
1285,1285,2024-01-20,2024-03-23,cancelled,1,1336000.0,1,2
1286,1286,2024-05-21,2024-07-02,completed,1,499700.0,4,2
1287,1287,2024-04-14,2024-11-07,completed,1,7946000.0,1,2
1288,1288,2024-06-18,2024-10-22,cancelled,1,734000.0,4,3
1289,1289,2024-07-10,2024-09-26,completed,1,1591000.0,1,1
1290,1290,2024-03-13,2024-10-19,completed,1,2728000.0,4,3
1291,1291,2024-04-14,2024-10-22,cancelled,1,1441000.0,2,2
1292,1292,2024-11-10,2024-11-10,completed,1,3051000.0,4,1
1293,1293,2024-02-11,2024-02-11,completed,1,6903000.0,4,1
1294,1294,2024-06-20,2024-08-22,completed,1,17922000.0,2,2
1295,1295,2024-03-15,2024-07-16,completed,1,1692000.0,4,2
1296,1296,2024-07-20,2024-10-22,completed,1,727000.0,1,3
1297,1297,2024-03-13,2024-06-12,completed,1,1183000.0,3,3
1298,1298,2024-10-26,2024-10-28,cancelled,1,57051000.0,2,3
1299,1299,2024-11-10,2024-11-13,completed,1,546000.0,1,1
1300,1300,2024-04-01,2024-06-21,completed,1,6864000.0,3,3
1301,1301,2024-01-28,2024-06-10,completed,1,2586000.0,3,3
1302,1302,2024-01-06,2024-04-24,completed,1,9602000.0,4,3
1303,1303,2024-06-17,2024-09-01,completed,1,1384000.0,2,2
1304,1304,2024-10-17,2024-10-25,completed,1,4126000.0,4,3
1305,1305,2024-01-07,2024-02-17,completed,1,1992000.0,1,1
1306,1306,2024-07-06,2024-09-18,completed,1,1586000.0,3,3
1307,1307,2024-05-06,2024-06-28,completed,1,1962000.0,4,3
1308,1308,2024-01-03,2024-10-18,completed,1,3260000.0,3,3
1309,1309,2024-03-28,2024-05-22,completed,1,5498000.0,1,3
1310,1310,2024-03-25,2024-04-09,completed,1,1630000.0,3,3
1311,1311,2024-04-26,2024-08-13,completed,1,6174000.0,2,1
1312,1312,2024-10-01,2024-10-22,completed,1,21186000.0,3,1
1313,1313,2024-05-02,2024-11-03,completed,1,1728000.0,3,3
1314,1314,2024-07-21,2024-08-23,completed,1,6318000.0,3,2
1315,1315,2024-06-19,2024-11-05,completed,1,1313000.0,4,3
1316,1316,2024-09-08,2024-10-21,completed,1,3288000.0,4,2
1317,1317,2024-09-03,2024-10-24,completed,1,1712000.0,3,2
1318,1318,2024-06-29,2024-11-03,completed,1,2308000.0,2,1
1319,1319,2024-02-01,2024-03-14,completed,1,432000.0,3,2
1320,1320,2024-08-24,2024-10-27,completed,1,5919000.0,4,1
1321,1321,2024-07-27,2024-11-04,completed,1,41373000.0,4,2
1322,1322,2024-04-13,2024-05-18,cancelled,1,13152000.0,2,2
1323,1323,2024-03-06,2024-09-12,completed,1,1371000.0,1,1
1324,1324,2024-01-21,2024-05-26,completed,1,1773000.0,3,1
1325,1325,2024-07-04,2024-10-13,completed,1,6348000.0,4,1
1326,1326,2024-09-29,2024-10-07,completed,1,7194000.0,4,3
1327,1327,2024-06-06,2024-08-04,completed,1,1310000.0,2,1
1328,1328,2024-02-18,2024-09-19,cancelled,1,1578000.0,1,3
1329,1329,2024-06-25,2024-09-29,completed,1,3666000.0,4,2
1330,1330,2024-01-14,2024-08-08,completed,1,2874000.0,1,2
1331,1331,2024-08-31,2024-10-05,cancelled,1,7832000.0,3,2
1332,1332,2024-06-17,2024-06-25,completed,1,55680000.0,3,2
1333,1333,2024-07-02,2024-08-23,completed,1,1303000.0,3,1
1334,1334,2024-01-22,2024-04-10,cancelled,1,5724000.0,2,3
1335,1335,2024-06-04,2024-10-17,cancelled,1,24990000.0,3,3
1336,1336,2024-10-02,2024-10-12,completed,1,7470000.0,4,3
1337,1337,2024-04-06,2024-06-30,completed,1,5661000.0,3,2
1338,1338,2024-06-10,2024-09-26,completed,1,1482000.0,2,3
1339,1339,2024-01-04,2024-05-17,cancelled,1,3192000.0,1,3
1340,1340,2024-07-03,2024-10-30,completed,1,15000000.0,3,3
1341,1341,2024-08-28,2024-10-31,completed,1,1137000.0,1,2
1342,1342,2024-01-14,2024-03-09,completed,1,3090350.0,3,3
1343,1343,2024-06-29,2024-10-13,cancelled,1,37316000.0,3,1
1344,1344,2024-06-10,2024-07-18,completed,1,1102000.0,4,1
1345,1345,2024-08-05,2024-10-03,completed,1,4890000.0,3,1
1346,1346,2024-10-14,2024-11-13,completed,1,2235000.0,2,3
1347,1347,2024-07-15,2024-09-28,completed,1,1464000.0,3,3
1348,1348,2024-10-12,2024-10-13,completed,1,3651000.0,1,1
1349,1349,2024-03-07,2024-10-24,completed,1,1722350.0,3,2
1350,1350,2024-07-30,2024-07-31,completed,1,4556000.0,1,3
1351,1351,2024-06-17,2024-07-30,completed,1,2602050.0,4,1
1352,1352,2024-03-10,2024-10-25,completed,1,2395000.0,3,1
1353,1353,2024-10-23,2024-11-06,completed,1,3260000.0,1,3
1354,1354,2024-09-01,2024-10-16,completed,1,2856000.0,3,3
1355,1355,2024-04-18,2024-11-02,completed,1,2872000.0,4,3
1356,1356,2024-05-16,2024-05-30,completed,1,3296000.0,3,1
1357,1357,2024-01-14,2024-02-03,completed,1,1667000.0,1,2
1358,1358,2024-03-24,2024-09-30,completed,1,18144000.0,3,3
1359,1359,2024-01-09,2024-04-29,completed,1,3729000.0,2,2
1360,1360,2024-03-01,2024-08-04,completed,1,1794000.0,3,3
1361,1361,2024-09-13,2024-09-16,completed,1,1052000.0,3,3
1362,1362,2024-07-05,2024-10-23,completed,1,1396000.0,2,1
1363,1363,2024-02-01,2024-02-16,cancelled,1,1957950.0,2,2
1364,1364,2024-05-03,2024-11-13,completed,1,14194000.0,1,2
1365,1365,2024-04-08,2024-05-23,completed,1,24917550.0,3,2
1366,1366,2024-04-30,2024-09-14,cancelled,1,2979000.0,3,1
1367,1367,2024-09-05,2024-10-16,completed,1,1941000.0,2,2
1368,1368,2024-05-09,2024-10-31,completed,1,3549000.0,2,1
1369,1369,2024-06-23,2024-11-06,completed,1,6825000.0,4,1
1370,1370,2024-03-31,2024-06-29,completed,1,2968000.0,1,2
1371,1371,2024-07-14,2024-07-22,completed,1,4767000.0,2,3
1372,1372,2024-03-09,2024-08-26,completed,1,1466000.0,2,2
1373,1373,2024-07-30,2024-08-16,completed,1,1263000.0,4,1
1374,1374,2024-11-03,2024-11-04,completed,1,2034000.0,2,1
1375,1375,2024-02-27,2024-10-25,completed,1,526000.0,1,2
1376,1376,2024-05-24,2024-09-03,completed,1,1029000.0,1,2
1377,1377,2024-07-18,2024-08-01,completed,1,13634000.0,2,3
1378,1378,2024-09-16,2024-09-29,cancelled,1,1052000.0,2,3
1379,1379,2024-01-23,2024-06-02,completed,1,4470000.0,3,3
1380,1380,2024-01-13,2024-08-31,completed,1,3248000.0,4,3
1381,1381,2024-01-21,2024-04-11,completed,1,4039400.0,2,2
1382,1382,2024-03-08,2024-11-05,cancelled,1,7794000.0,3,2
1383,1383,2024-08-09,2024-09-22,completed,1,3452000.0,1,3
1384,1384,2024-09-23,2024-10-04,completed,1,891000.0,3,1
1385,1385,2024-03-23,2024-11-08,completed,1,9342000.0,1,3
1386,1386,2024-01-03,2024-03-19,completed,1,3897000.0,2,1
1387,1387,2024-09-15,2024-10-24,completed,1,2626000.0,1,1
1388,1388,2024-09-02,2024-10-14,completed,1,1630000.0,3,2
1389,1389,2024-09-02,2024-11-03,completed,1,3828000.0,2,1
1390,1390,2024-08-14,2024-10-18,completed,1,1594000.0,4,2
1391,1391,2024-02-11,2024-07-07,completed,1,2004000.0,4,2
1392,1392,2024-03-23,2024-05-17,completed,1,526000.0,3,3
1393,1393,2024-08-17,2024-11-04,completed,1,3834000.0,2,3
1394,1394,2024-08-07,2024-10-11,completed,1,1369000.0,4,3
1395,1395,2024-06-03,2024-08-24,completed,1,32756000.0,3,2
1396,1396,2024-04-23,2024-05-26,completed,1,1833000.0,4,1
1397,1397,2024-08-21,2024-09-28,cancelled,1,849000.0,4,1
1398,1398,2024-03-01,2024-03-24,completed,1,2061000.0,1,2
1399,1399,2024-08-03,2024-10-09,completed,1,3570000.0,3,2
1400,1400,2024-11-06,2024-11-11,completed,1,4890000.0,3,2
1401,1401,2024-04-17,2024-06-12,completed,1,8046000.0,3,2
1402,1402,2024-01-12,2024-04-11,completed,1,14288000.0,1,2
1403,1403,2024-11-08,2024-11-11,completed,1,1630000.0,4,3
1404,1404,2024-02-22,2024-05-27,cancelled,1,3406000.0,1,1
1405,1405,2024-09-03,2024-10-09,completed,1,6219000.0,3,1
1406,1406,2024-04-27,2024-09-08,cancelled,1,1052000.0,2,3
1407,1407,2024-02-05,2024-04-03,completed,1,18735000.0,2,3
1408,1408,2024-03-12,2024-07-26,completed,1,526000.0,4,3
1409,1409,2024-03-16,2024-06-10,completed,1,4335000.0,4,3
1410,1410,2024-03-27,2024-10-11,completed,1,3401000.0,1,1
1411,1411,2024-03-14,2024-10-17,cancelled,1,3260000.0,3,1
1412,1412,2024-01-09,2024-08-24,completed,1,1850000.0,3,2
1413,1413,2024-05-06,2024-09-04,completed,1,6219000.0,1,2
1414,1414,2024-09-26,2024-10-16,completed,1,4838000.0,1,2
1415,1415,2024-05-19,2024-07-05,completed,1,3842000.0,2,2
1416,1416,2024-02-14,2024-07-02,completed,1,1420200.0,1,1
1417,1417,2024-08-01,2024-09-15,cancelled,1,2083000.0,4,1
1418,1418,2024-08-02,2024-10-20,completed,1,1342000.0,2,2
1419,1419,2024-09-28,2024-10-28,completed,1,2427000.0,1,1
1420,1420,2024-10-09,2024-11-05,cancelled,1,2975000.0,4,3
1421,1421,2024-06-30,2024-11-08,completed,1,852000.0,2,3
1422,1422,2024-03-25,2024-08-09,cancelled,1,3194000.0,3,1
1423,1423,2024-04-14,2024-05-07,completed,1,4863000.0,3,2
1424,1424,2024-10-16,2024-10-25,completed,1,929000.0,4,3
1425,1425,2024-02-10,2024-03-07,completed,1,2830000.0,3,1
1426,1426,2024-09-18,2024-11-07,completed,1,6621000.0,1,3
1427,1427,2024-11-06,2024-11-07,completed,1,5313000.0,1,2
1428,1428,2024-08-17,2024-08-30,completed,1,7080000.0,1,2
1429,1429,2024-07-31,2024-08-15,completed,1,1962000.0,2,2
1430,1430,2024-01-03,2024-03-07,completed,1,6103000.0,4,2
1431,1431,2024-05-05,2024-11-04,completed,1,2217000.0,4,3
1432,1432,2024-09-29,2024-10-30,completed,1,1280000.0,4,3
1433,1433,2024-03-25,2024-10-15,completed,1,1460000.0,2,3
1434,1434,2024-03-28,2024-08-07,completed,1,30714000.0,3,1
1435,1435,2024-07-21,2024-11-05,completed,1,4494000.0,2,1
1436,1436,2024-02-26,2024-07-14,completed,1,867000.0,2,1
1437,1437,2024-08-14,2024-09-30,completed,1,3334500.0,4,2
1438,1438,2024-02-29,2024-10-24,completed,1,4863000.0,4,1
1439,1439,2024-01-21,2024-07-01,completed,1,978000.0,3,1
1440,1440,2024-06-30,2024-10-24,completed,1,48351000.0,1,1
1441,1441,2024-03-24,2024-10-24,completed,1,526000.0,3,3
1442,1442,2024-09-22,2024-10-29,completed,1,2336000.0,1,1
1443,1443,2024-09-17,2024-09-24,completed,1,1578000.0,3,3
1444,1444,2024-07-23,2024-08-08,completed,1,526000.0,2,3
1445,1445,2024-06-27,2024-10-21,cancelled,1,4521000.0,2,1
1446,1446,2024-07-08,2024-09-17,completed,1,7685000.0,2,2
1447,1447,2024-04-15,2024-06-20,completed,1,4020000.0,3,1
1448,1448,2024-11-02,2024-11-04,completed,1,19197000.0,3,1
1449,1449,2024-02-12,2024-05-16,completed,1,1890000.0,4,2
1450,1450,2024-07-08,2024-11-09,completed,1,526000.0,2,3
1451,1451,2024-02-29,2024-05-31,completed,1,650000.0,2,3
1452,1452,2024-08-02,2024-09-24,completed,1,4890000.0,4,3
1453,1453,2024-07-14,2024-08-03,completed,1,2027000.0,1,1
1454,1454,2024-11-05,2024-11-10,cancelled,1,2866000.0,2,2
1455,1455,2024-06-23,2024-09-29,completed,1,12252000.0,4,1
1456,1456,2024-02-19,2024-08-02,completed,1,2568000.0,3,3
1457,1457,2024-10-27,2024-10-27,completed,1,9294000.0,1,2
1458,1458,2024-01-20,2024-04-03,completed,1,158676600.0,4,2
1459,1459,2024-11-08,2024-11-11,completed,1,1938000.0,2,2
1460,1460,2024-06-08,2024-06-08,completed,1,6738000.0,2,1
1461,1461,2024-10-09,2024-10-24,completed,1,643500.0,4,1
1462,1462,2024-08-06,2024-09-20,completed,1,1412000.0,4,2
1463,1463,2024-01-10,2024-03-23,completed,1,1578000.0,4,1
1464,1464,2024-07-15,2024-08-31,completed,1,829000.0,4,2
1465,1465,2024-01-26,2024-04-01,completed,1,1211000.0,3,1
1466,1466,2024-06-13,2024-09-16,completed,1,991000.0,3,1
1467,1467,2024-07-03,2024-07-25,cancelled,1,3979800.0,1,2
1468,1468,2024-04-19,2024-05-13,cancelled,1,4645500.0,3,2
1469,1469,2024-10-21,2024-10-25,completed,1,658350.0,3,2
1470,1470,2024-07-08,2024-10-15,completed,1,1578000.0,3,2
1471,1471,2024-07-13,2024-08-10,completed,1,2182000.0,3,1
1472,1472,2024-03-22,2024-08-07,completed,1,3063000.0,3,3
1473,1473,2024-04-21,2024-08-08,completed,1,1630000.0,2,3
1474,1474,2024-01-31,2024-10-15,completed,1,4398000.0,3,3
1475,1475,2024-10-06,2024-10-24,completed,1,3558600.0,4,3
1476,1476,2024-04-28,2024-09-21,completed,1,2163600.0,4,3
1477,1477,2024-05-09,2024-11-05,completed,1,774000.0,3,2
1478,1478,2024-08-15,2024-11-02,completed,1,1318000.0,2,2
1479,1479,2024-02-08,2024-09-03,completed,1,2326000.0,2,1
1480,1480,2024-02-25,2024-03-07,completed,1,2331000.0,1,3
1481,1481,2024-07-07,2024-10-02,completed,1,2115000.0,1,3
1482,1482,2024-11-05,2024-11-09,completed,1,1602000.0,3,3
1483,1483,2024-01-09,2024-06-23,completed,1,2750000.0,2,2
1484,1484,2024-02-24,2024-05-16,completed,1,1564000.0,4,1
1485,1485,2024-03-24,2024-07-14,completed,1,2301000.0,1,2
1486,1486,2024-07-25,2024-07-27,completed,1,1352000.0,3,1
1487,1487,2024-06-06,2024-08-30,completed,1,764000.0,3,3
1488,1488,2024-08-13,2024-11-04,completed,1,7112000.0,4,1
1489,1489,2024-07-16,2024-08-19,completed,1,1803000.0,4,2
1490,1490,2024-04-02,2024-05-30,completed,1,345600.0,2,3
1491,1491,2024-08-23,2024-09-03,completed,1,4722000.0,2,1
1492,1492,2024-03-17,2024-08-17,cancelled,1,5014000.0,1,2
1493,1493,2024-02-07,2024-03-16,completed,1,2360000.0,3,3
1494,1494,2024-05-12,2024-06-20,cancelled,1,4746000.0,3,3
1495,1495,2024-02-17,2024-11-06,completed,1,1632000.0,3,1
1496,1496,2024-04-15,2024-07-05,completed,1,4890000.0,4,1
1497,1497,2024-08-08,2024-09-06,completed,1,1332000.0,3,3
1498,1498,2024-04-13,2024-07-24,cancelled,1,74511000.0,4,2
1499,1499,2024-03-19,2024-04-16,completed,1,1732800.0,1,1
1500,1500,2024-10-09,2024-11-02,completed,1,5874000.0,2,2
1501,1501,2024-07-05,2024-10-18,completed,1,5976000.0,1,2
1502,1502,2024-04-15,2024-09-20,cancelled,1,3620000.0,4,1
1503,1503,2024-03-27,2024-07-28,completed,1,5433000.0,1,3
1504,1504,2024-11-04,2024-11-09,completed,1,2326000.0,3,2
1505,1505,2024-02-05,2024-05-14,completed,1,1624000.0,2,2
1506,1506,2024-03-24,2024-05-11,cancelled,1,3170000.0,1,3
1507,1507,2024-05-05,2024-05-24,completed,1,1722350.0,3,1
1508,1508,2024-04-03,2024-07-22,completed,1,4724000.0,2,1
1509,1509,2024-03-15,2024-10-31,cancelled,1,1453000.0,3,3
1510,1510,2024-11-04,2024-11-09,completed,1,1966500.0,2,1
1511,1511,2024-05-29,2024-08-13,completed,1,1134000.0,2,2
1512,1512,2024-03-16,2024-09-15,cancelled,1,2013000.0,4,2
1513,1513,2024-07-06,2024-08-08,completed,1,60534000.0,4,1
1514,1514,2024-01-24,2024-02-20,completed,1,2168000.0,1,1
1515,1515,2024-01-16,2024-10-11,completed,1,510000.0,3,2
1516,1516,2024-06-21,2024-07-28,completed,1,1806000.0,3,2
1517,1517,2024-02-11,2024-07-25,completed,1,7335000.0,4,2
1518,1518,2024-08-01,2024-09-24,completed,1,4844000.0,4,1
1519,1519,2024-03-09,2024-05-18,completed,1,1425000.0,3,2
1520,1520,2024-07-27,2024-09-23,completed,1,34014000.0,2,1
1521,1521,2024-09-24,2024-10-18,completed,1,20362000.0,4,2
1522,1522,2024-07-25,2024-08-17,completed,1,5688000.0,4,3
1523,1523,2024-04-07,2024-08-21,completed,1,3033000.0,2,1
1524,1524,2024-06-14,2024-09-24,completed,1,8535000.0,1,2
1525,1525,2024-10-25,2024-10-28,completed,1,2140000.0,1,1
1526,1526,2024-01-13,2024-05-17,completed,1,2734100.0,3,3
1527,1527,2024-07-19,2024-10-29,completed,1,1420200.0,2,2
1528,1528,2024-01-22,2024-04-30,completed,1,2865000.0,1,2
1529,1529,2024-05-11,2024-08-23,completed,1,1730000.0,1,1
1530,1530,2024-05-18,2024-06-12,cancelled,1,1313000.0,2,3
1531,1531,2024-03-07,2024-09-18,completed,1,1290000.0,3,1
1532,1532,2024-07-04,2024-09-01,completed,1,8142000.0,3,1
1533,1533,2024-01-08,2024-01-24,completed,1,6564000.0,2,1
1534,1534,2024-02-03,2024-02-08,completed,1,2379000.0,3,3
1535,1535,2024-08-04,2024-10-14,cancelled,1,4908000.0,3,3
1536,1536,2024-03-31,2024-08-30,completed,1,2182000.0,3,2
1537,1537,2024-07-03,2024-09-22,completed,1,1302000.0,2,3
1538,1538,2024-08-14,2024-11-02,completed,1,6950000.0,2,2
1539,1539,2024-06-23,2024-08-26,completed,1,11242000.0,1,3
1540,1540,2024-03-15,2024-09-10,completed,1,1052000.0,2,1
1541,1541,2024-09-09,2024-09-11,completed,1,6102000.0,4,2
1542,1542,2024-06-18,2024-08-28,completed,1,914000.0,3,1
1543,1543,2024-04-04,2024-04-11,completed,1,1318000.0,4,3
1544,1544,2024-04-15,2024-06-28,completed,1,4293900.0,2,1
1545,1545,2024-09-14,2024-10-06,completed,1,2201400.0,1,3
1546,1546,2024-05-05,2024-08-09,completed,1,4645500.0,4,2
1547,1547,2024-10-04,2024-10-13,completed,1,3604000.0,3,3
1548,1548,2024-03-03,2024-04-10,completed,1,1578000.0,4,2
1549,1549,2024-05-17,2024-10-30,completed,1,1524000.0,4,3
1550,1550,2024-10-07,2024-10-22,completed,1,2122000.0,3,1
1551,1551,2024-10-11,2024-11-06,completed,1,1352000.0,2,1
1552,1552,2024-03-08,2024-11-01,completed,1,4890000.0,1,1
1553,1553,2024-01-11,2024-05-16,completed,1,2921000.0,2,2
1554,1554,2024-04-11,2024-11-01,completed,1,2612000.0,1,3
1555,1555,2024-08-31,2024-09-23,completed,1,2439000.0,1,1
1556,1556,2024-01-07,2024-09-23,completed,1,5862000.0,3,2
1557,1557,2024-05-23,2024-10-07,completed,1,5928000.0,4,1
1558,1558,2024-04-15,2024-07-21,cancelled,1,526000.0,3,2
1559,1559,2024-09-22,2024-11-07,cancelled,1,2245000.0,1,2
1560,1560,2024-07-07,2024-07-13,completed,1,4294000.0,1,3
1561,1561,2024-05-27,2024-08-03,completed,1,5322000.0,3,3
1562,1562,2024-07-28,2024-11-11,completed,1,738000.0,1,3
1563,1563,2024-02-11,2024-10-28,completed,1,7722000.0,4,3
1564,1564,2024-10-08,2024-10-27,completed,1,2304000.0,2,3
1565,1565,2024-02-06,2024-03-01,completed,1,5900000.0,4,3
1566,1566,2024-11-07,2024-11-09,completed,1,2446200.0,4,2
1567,1567,2024-07-03,2024-08-30,completed,1,15830000.0,4,3
1568,1568,2024-09-11,2024-10-15,completed,1,5169000.0,3,3
1569,1569,2024-09-23,2024-10-06,completed,1,3489000.0,3,3
1570,1570,2024-08-14,2024-10-10,completed,1,3190000.0,1,1
1571,1571,2024-04-16,2024-07-15,completed,1,6321000.0,1,3
1572,1572,2024-07-05,2024-07-17,completed,1,2979000.0,4,2
1573,1573,2024-06-30,2024-09-19,completed,1,2067000.0,1,1
1574,1574,2024-07-10,2024-09-23,cancelled,1,1371000.0,3,3
1575,1575,2024-07-03,2024-10-20,completed,1,2358000.0,1,3
1576,1576,2024-02-05,2024-11-13,completed,1,1578000.0,2,2
1577,1577,2024-05-31,2024-07-26,completed,1,2507000.0,2,3
1578,1578,2024-02-18,2024-02-20,completed,1,5327100.0,1,3
1579,1579,2024-09-22,2024-09-29,completed,1,702000.0,1,2
1580,1580,2024-08-16,2024-10-15,cancelled,1,3700000.0,2,2
1581,1581,2024-03-17,2024-05-24,completed,1,1658000.0,2,3
1582,1582,2024-03-23,2024-09-07,completed,1,1114000.0,3,2
1583,1583,2024-04-13,2024-06-19,completed,1,621000.0,3,3
1584,1584,2024-07-14,2024-08-11,completed,1,2152000.0,1,3
1585,1585,2024-05-24,2024-10-31,completed,1,2811000.0,4,1
1586,1586,2024-07-24,2024-10-11,completed,1,2247000.0,2,1
1587,1587,2024-01-31,2024-09-17,completed,1,2766000.0,1,1
1588,1588,2024-10-14,2024-10-16,completed,1,5499000.0,1,1
1589,1589,2024-08-31,2024-09-14,completed,1,4773000.0,3,2
1590,1590,2024-05-14,2024-11-04,completed,1,5067000.0,1,2
1591,1591,2024-11-05,2024-11-08,completed,1,1899000.0,4,2
1592,1592,2024-04-05,2024-08-03,completed,1,10214000.0,4,1
1593,1593,2024-10-19,2024-10-20,completed,1,3118000.0,1,3
1594,1594,2024-01-07,2024-08-15,completed,1,37903000.0,2,2
1595,1595,2024-01-12,2024-10-24,completed,1,52032000.0,1,3
1596,1596,2024-10-19,2024-11-03,completed,1,14223000.0,1,1
1597,1597,2024-08-17,2024-09-19,cancelled,1,499700.0,1,3
1598,1598,2024-06-28,2024-07-23,completed,1,640300.0,3,3
1599,1599,2024-07-19,2024-07-29,completed,1,3048000.0,3,3
1600,1600,2024-02-28,2024-09-27,completed,1,1005300.0,2,1
1601,1601,2024-10-22,2024-11-03,completed,1,4971000.0,2,3
1602,1602,2024-10-10,2024-11-04,completed,1,2255300.0,4,1
1603,1603,2024-08-25,2024-09-25,completed,1,1563000.0,3,1
1604,1604,2024-05-21,2024-07-05,completed,1,12570000.0,4,2
1605,1605,2024-10-13,2024-10-13,completed,1,1735000.0,2,1
1606,1606,2024-02-18,2024-07-06,completed,1,1938000.0,2,3
1607,1607,2024-03-12,2024-09-10,completed,1,2278000.0,1,3
1608,1608,2024-08-03,2024-10-23,completed,1,2202000.0,3,1
1609,1609,2024-03-26,2024-07-12,completed,1,1052000.0,1,2
1610,1610,2024-06-21,2024-06-26,completed,1,1804000.0,1,1
1611,1611,2024-08-03,2024-11-02,completed,1,1811000.0,3,3
1612,1612,2024-10-26,2024-11-10,cancelled,1,4918000.0,4,1
1613,1613,2024-03-07,2024-10-10,cancelled,1,4796000.0,4,1
1614,1614,2024-05-06,2024-07-08,completed,1,84918000.0,1,3
1615,1615,2024-04-01,2024-04-13,completed,1,4054000.0,4,2
1616,1616,2024-07-04,2024-09-06,completed,1,7128000.0,4,3
1617,1617,2024-03-03,2024-04-19,completed,1,526000.0,3,1
1618,1618,2024-02-19,2024-09-17,completed,1,2431000.0,3,3
1619,1619,2024-05-23,2024-06-01,completed,1,1420200.0,3,3
1620,1620,2024-01-09,2024-09-05,completed,1,1720000.0,1,3
1621,1621,2024-03-23,2024-04-27,cancelled,1,1492000.0,3,1
1622,1622,2024-10-02,2024-10-08,completed,1,1446000.0,2,2
1623,1623,2024-05-27,2024-09-09,completed,1,1962000.0,1,2
1624,1624,2024-02-13,2024-08-26,completed,1,1735000.0,3,3
1625,1625,2024-08-01,2024-09-30,completed,1,576000.0,4,2
1626,1626,2024-05-27,2024-10-01,completed,1,4176000.0,3,1
1627,1627,2024-01-29,2024-04-20,completed,1,3978000.0,4,1
1628,1628,2024-07-30,2024-10-24,completed,1,1234000.0,1,3
1629,1629,2024-08-27,2024-11-12,completed,1,9066000.0,2,1
1630,1630,2024-01-29,2024-02-09,completed,1,1272000.0,2,3
1631,1631,2024-03-10,2024-07-16,cancelled,1,4720000.0,3,1
1632,1632,2024-07-23,2024-10-10,completed,1,8116000.0,3,2
1633,1633,2024-10-09,2024-10-23,completed,1,1578000.0,4,3
1634,1634,2024-03-10,2024-06-09,completed,1,2268000.0,3,3
1635,1635,2024-05-26,2024-08-07,completed,1,1974000.0,2,2
1636,1636,2024-08-03,2024-09-17,completed,1,2820000.0,4,3
1637,1637,2024-01-19,2024-03-22,completed,1,3000000.0,3,3
1638,1638,2024-04-19,2024-10-05,completed,1,52032000.0,2,3
1639,1639,2024-06-30,2024-10-09,completed,1,1977000.0,1,2
1640,1640,2024-01-20,2024-04-23,completed,1,3288000.0,4,2
1641,1641,2024-01-30,2024-04-27,completed,1,1016000.0,2,2
1642,1642,2024-11-05,2024-11-10,completed,1,2973000.0,1,1
